Galaxy,Rad_kpc,Vobs,errV,Vgas,Vdisk,Vbulge,Rad_meters,V_baryonic_sq,V_baryonic,Accel,Exponent,Nu,V_calculated
UGC08699,8.03,186.0,6.73,23.7,136.18,88.8,2.4780579999999997e+20,12719.688904000002,112.78159825077849,5.132926228522498e-11,0.5301296739404513,2.4303028507310485,175.8200676936603
UGC08699,8.26,187.0,6.83,24.42,137.94,87.55,2.549036e+20,12874.861606,113.46744734063599,5.050874764420746e-11,0.5258754581771582,2.4452132190070963,177.43106208293443
UGC08699,8.47,187.0,6.11,25.15,139.4,86.46,2.6138420000000003e+20,13010.060636,114.0616527847988,4.9773707194237434e-11,0.5220349713214953,2.4588870752752574,178.85823980574054
UGC08699,8.68,188.0,4.78,25.77,140.55,85.41,2.678648e+20,13106.711376000001,114.4845464506018,4.893032371554606e-11,0.5175933020902826,2.474960224151882,180.10716067119316
UGC08699,8.91,188.0,4.14,26.49,141.3,84.3,2.749626e+20,13154.922900000001,114.69491226728412,4.784258986494891e-11,0.5118078513522213,2.4963238684428397,181.21519810102933
UGC08699,9.53,187.0,5.93,28.25,140.15,81.51,2.9409579999999997e+20,12889.577696000002,113.53227600995235,4.38278196968471e-11,0.48986288554351826,2.582047128780123,182.43217117916763
UGC08699,9.78,187.0,7.63,28.97,138.99,80.46,3.018108e+20,12703.595482,112.71022793872791,4.209125545540452e-11,0.4800600245866066,2.6229250252498697,182.53925194431193
UGC08699,9.99,186.0,7.89,29.6,137.71,79.61,3.0829140000000003e+20,12514.986252,111.870399355683,4.0594665475585765e-11,0.47144831370182383,2.6602658833846737,182.46421829285825
UGC08699,10.21,186.0,9.86,30.11,136.12,78.75,3.150806e+20,12282.511874,110.82649445868077,3.898212671297439e-11,0.4619897792648884,2.702912940138406,182.20472079953973
UGC08699,11.46,182.0,2.51,33.53,126.5,74.33,3.536556e+20,11026.772394000001,105.00843963225051,3.11794084244672e-11,0.4131745270956479,2.9546183757362674,180.49904249157058
UGC08699,13.39,177.0,3.62,37.77,114.46,68.77,4.1321540000000003e+20,9628.558969999998,98.12522086599346,2.3301549192019457e-11,0.3571840038134328,3.3293796813335526,179.04504627394724
UGC08699,15.21,175.0,6.71,39.12,106.58,64.52,4.693806e+20,8670.552727999999,93.11580278341587,1.8472328698714854e-11,0.31802438917553444,3.6708703920242014,178.40536788925345
UGC08699,17.13,177.0,6.13,39.12,99.72,60.8,5.2863179999999997e+20,7805.104864000001,88.34650453753109,1.4764728236174975e-11,0.2843232220264763,4.040785641804911,177.5915416545306
UGC08699,19.06,180.0,3.95,39.01,94.0,57.64,5.8819159999999993e+20,7114.630116,84.34826682273916,1.2095769670971162e-11,0.25734536899008487,4.407250433501518,177.07613239209837
UGC08699,20.99,181.0,4.46,38.7,89.28,54.92,6.477514e+20,6551.767408000001,80.94298862779901,1.0114632570458359e-11,0.23532857158694137,4.768970404418734,176.76307551461997
UGC08699,22.92,182.0,7.09,37.05,85.64,52.56,7.073112e+20,6017.213572000001,77.57070047382581,8.507165688879237e-12,0.215820179249159,5.151458092214696,176.06085183272143
UGC08699,25.7,183.0,7.49,34.05,80.57,49.64,7.931019999999999e+20,5279.00357,72.6567517165473,6.6561470907903415e-12,0.1909022550371032,5.754181671899222,174.28811086354844
UGC05253,0.13,232.0,33.4,-2.47,8.23,149.99,4.0118e+18,10385.878080000002,101.91112834229637,2.58883246423052e-09,3.764883796903943,1.02371990189046,103.11270575978442
UGC05253,0.25,233.0,16.9,-2.73,15.54,220.78,7.715e+18,22540.6909,150.1355750646728,2.9216708878807516e-09,3.999587936574381,1.0186651934916635,151.53025195347718
UGC05253,0.38,234.0,14.6,-2.63,23.07,253.99,1.17268e+19,29926.763600000006,172.99353629543506,2.551997441757343e-09,3.738003645266562,1.0243818996572016,175.08979109919574
UGC05253,0.51,235.0,10.6,-2.41,30.21,269.15,1.57386e+19,33748.816736,183.70851024380988,2.1443341044311435e-09,3.4264612887943136,1.0335936027648749,186.768736889271
UGC05253,0.63,236.0,9.12,-2.13,36.51,276.27,1.94418e+19,35727.259679999996,189.01655927457784,1.8376518470511993e-09,3.171985701305934,1.0437544735837156,193.1074496747526
UGC05253,0.76,237.0,10.3,-1.79,43.02,278.6,2.34536e+19,36558.797084000005,191.2035488268981,1.5587712369956001e-09,2.9213984528841754,1.056924155463155,196.5702819165592
UGC05253,0.89,238.0,9.95,-1.58,49.25,279.31,2.74654e+19,37004.730156,192.36613567881432,1.347321726827208e-09,2.7160343601548242,1.0708203171642225,199.06133949670985
UGC05253,1.01,239.0,3.51,-1.03,54.76,280.44,3.11686e+19,37557.876452000004,193.79854605233757,1.2049908065168153e-09,2.5685703791867835,1.0830071249329523,201.68155045731763
UGC05253,1.14,240.0,3.18,0.66,60.48,280.12,3.5180399999999996e+19,37777.956207999996,194.3655221689279,1.0738353233050222e-09,2.42475825253507,1.0970921157537519,203.58265619911563
UGC05253,1.27,240.0,5.19,1.42,65.96,277.94,3.91922e+19,37538.644392,193.74892100860848,9.578090638443366e-10,2.2900189410732295,1.112674472866691,204.37292227934395
UGC05253,1.39,241.0,3.54,1.91,70.82,277.61,4.28954e+19,37761.728970000004,194.32377355846094,8.803211759302863e-10,2.195432948177086,1.1252522302224213,206.1345913245691
UGC05253,1.52,242.0,2.6,2.31,75.88,276.52,4.69072e+19,37827.035108,194.4917353205529,8.064227902752669e-10,2.101265836779216,1.1393434291665752,207.60053924581493
UGC05253,1.65,242.0,1.75,2.69,80.73,274.47,5.0919e+19,37658.748448000006,194.05862116381226,7.395814616940632e-10,2.0122994640602374,1.154309111478883,208.49421205495767
UGC05253,1.77,243.0,1.94,3.02,85.03,272.42,5.46222e+19,37472.788758,193.57889543542706,6.860358747542208e-10,1.9380858760514563,1.1681960226812411,209.2261044560882
UGC05253,1.9,244.0,3.09,3.34,89.52,270.29,5.8634e+19,37303.59227000001,193.14137896887868,6.362109402394517e-10,1.86638042005021,1.1829875071474922,210.07066341384694
UGC05253,2.03,244.0,1.6,3.66,93.85,268.35,6.264579999999999e+19,37190.386300000006,192.8480912531934,5.936612877479417e-10,1.8028889134399084,1.1973496089123767,211.0210759417296
UGC05253,2.16,244.0,3.0,3.96,97.99,266.67,6.665760000000001e+19,37144.54894,192.729211434074,5.572440192866228e-10,1.746716051535279,1.2111604259620021,212.1037663888523
UGC05253,2.28,245.0,2.19,4.26,101.66,265.58,7.036079999999999e+19,37217.19392,192.91758323180395,5.289478505076691e-10,1.7017902515154657,1.223027305616117,213.3486451856916
UGC05253,2.41,245.0,3.01,4.56,105.49,264.78,7.43726e+19,37389.62430999999,193.3639684894784,5.027338604539843e-10,1.6590851334573193,1.2350451645991543,214.89037835660412
UGC05253,2.54,246.0,2.64,4.87,109.17,264.37,7.83844e+19,37656.126368000005,194.0518651495007,4.804033247431889e-10,1.6218198268998083,1.2461663020982336,216.6236269370319
UGC05253,2.66,246.0,2.38,5.17,112.45,264.0,8.20876e+19,37903.59005,194.6884435450651,4.617456235777389e-10,1.590014178965454,1.2561594527323858,218.20392511089415
UGC05253,2.79,246.0,3.72,5.46,115.87,263.68,8.60994e+19,38188.191278,195.41799118300239,4.4353609058832e-10,1.5583466988059211,1.266598418850604,219.92976763384996
UGC05253,2.92,247.0,3.54,5.76,119.17,263.16,9.01112e+19,38422.32787000001,196.01614186081719,4.2638792813767884e-10,1.5279250582293713,1.2771154480753388,221.51692593071218
UGC05253,3.04,247.0,3.74,6.05,122.1,262.58,9.38144e+19,38610.669044,196.4959771700174,4.1156441915100453e-10,1.50113072488563,1.2867992477777952,222.89948380832246
UGC05253,3.17,247.0,5.11,6.34,125.13,261.72,9.78262e+19,38751.43823800001,196.85384994457183,3.9612535535470057e-10,1.472705552103529,1.2975288896409725,224.23449919435424
UGC05253,3.3,247.0,3.63,6.65,128.05,260.64,1.01838e+20,38836.028066,197.06858721267577,3.813510483905811e-10,1.444980796846853,1.3084733920610474,225.42384385352193
UGC05253,3.42,247.0,3.84,6.94,130.65,259.42,1.055412e+20,38857.516694000005,197.1231003560973,3.6817391401651684e-10,1.419796530121921,1.3188492097899143,226.37845565839586
UGC05253,3.55,248.0,5.12,7.23,133.35,257.92,1.09553e+20,38832.54939400001,197.05976097113285,3.5446358743256693e-10,1.3931100250524082,1.3303212687068695,227.28784916257243
UGC05253,3.68,248.0,2.77,7.53,135.94,256.73,1.135648e+20,38876.09009000001,197.17020588821225,3.423251754945195e-10,1.3690490964316344,1.341109453745958,228.33548113330647
UGC05253,3.8,248.0,3.24,7.83,138.27,255.39,1.17268e+20,38858.9256,197.12667399416043,3.313685370262988e-10,1.346961673336975,1.3514045218760276,229.1596119980223
UGC05253,3.93,248.0,6.79,8.14,140.68,253.66,1.212798e+20,38768.01828,196.89595800828414,3.196576699499833e-10,1.3229461536254903,1.3630467316763764,229.8752283525217
UGC05253,4.06,248.0,8.39,8.44,143.0,251.85,1.2529159999999998e+20,38654.84795,196.6083618516771,3.085190703127744e-10,1.2996924922423383,1.37478892301568,230.52604361007755
UGC05253,4.18,248.0,2.73,8.74,145.04,249.97,1.2899479999999998e+20,38496.32475,196.2048030757657,2.98433151956513e-10,1.2782715883444498,1.386036500671572,230.99201554427466
UGC05253,4.31,248.0,13.7,9.04,147.17,247.82,1.3300659999999998e+20,38295.651798,195.6927484553273,2.87922943658435e-10,1.2555607769585095,1.3984371635454493,231.4175072817943
UGC05253,4.44,248.0,4.89,9.34,149.24,245.63,1.3701840000000002e+20,38086.305870000004,195.15713123019614,2.779649001156048e-10,1.2336574414045958,1.4108859476300248,231.80904587423225
UGC05253,4.56,248.0,5.71,9.66,151.08,243.5,1.4072159999999998e+20,37867.327144,194.59529065216353,2.6909392121749616e-10,1.2138123357680706,1.422601816412398,232.09939331617588
UGC05253,4.69,248.0,15.1,9.96,152.98,241.12,1.4473340000000002e+20,37608.39960800001,193.92885192255434,2.598460314481661e-10,1.1927725816364085,1.4355007012005727,232.3507779378312
UGC05253,4.82,248.0,10.5,10.27,154.8,238.76,1.487452e+20,37351.386596000004,193.26506822496404,2.5110986166948583e-10,1.1725503148249143,1.4483862134009782,232.59241904468104
UGC05253,4.94,248.0,1.58,10.63,156.43,236.51,1.524484e+20,37100.3664,192.6145539672431,2.433634357592471e-10,1.1543227823994584,1.460431730850807,232.77145941191142
UGC05253,4.99,248.0,4.77,10.73,157.09,235.57,1.539914e+20,36993.55968,192.33709907347568,2.4023133551613926e-10,1.1468706298320435,1.4654788756566366,232.83745456086544
UGC05253,5.07,248.0,4.36,10.94,158.13,234.04,1.564602e+20,36818.40011,191.8812135410864,2.353211878164542e-10,1.135089533586892,1.4736077106888792,232.92891254055232
UGC05253,5.2,248.0,8.45,11.25,159.77,231.52,1.60472e+20,36525.42561800001,191.1162620448611,2.276124533750437e-10,1.116342896420154,1.4869340536537243,233.04698920089132
UGC05253,5.45,247.0,8.25,11.88,162.71,226.76,1.68187e+20,35972.669582,189.66462396029473,2.1388495889694215e-10,1.082155635691135,1.5125487164000033,233.26040212975616
UGC05253,5.58,247.0,2.34,12.19,164.01,224.24,1.721988e+20,35652.710642000005,188.8192538964181,2.0704389718162964e-10,1.064708742402983,1.5263173917787345,233.27527155045684
UGC05253,5.7,247.0,2.34,12.5,165.02,222.01,1.75902e+20,35355.46863,188.0304992015923,2.0099526230514723e-10,1.0490411241042668,1.5391090461577883,233.2722049443116
UGC05253,5.83,247.0,6.13,12.81,165.84,219.54,1.799138e+20,34986.426012,187.04658781170002,1.9446215916733458e-10,1.0318513934297247,1.5536312216738513,233.1437406130076
UGC05253,6.47,247.0,6.89,14.58,169.31,208.79,1.996642e+20,33451.780892,182.89828017780812,1.6754020446329384e-10,0.9577653558934938,1.6227166624874294,232.986613871542
UGC05253,6.59,246.0,5.95,14.9,170.15,206.9,2.033674e+20,33230.98095,182.29366678521774,1.6340367703968285e-10,0.9458679626412806,1.634901505684694,233.0866379493565
UGC05253,6.66,246.0,2.29,15.11,170.65,205.85,2.055276e+20,33116.3088,181.9788691029813,1.611282805812942e-10,0.9392592690404167,1.6418131527698514,233.17545187911176
UGC05253,6.72,246.0,4.73,15.31,171.08,204.88,2.073792e+20,33006.719268,181.6775144810166,1.59161185249051e-10,0.9335083039235066,1.647913198391059,233.22137191373707
UGC05253,6.85,246.0,3.02,15.63,172.07,202.98,2.11391e+20,32816.420937999996,181.15303182116494,1.5524038837036582e-10,0.9219385256348818,1.6604324347692718,233.42975328457305
UGC05253,6.97,246.0,5.81,16.04,173.03,201.26,2.150942e+20,32661.967110000005,180.72622142345588,1.5184959478219314e-10,0.9118143480996375,1.6716665295899997,233.66625175312848
UGC05253,7.1,246.0,6.32,16.36,174.15,199.41,2.19106e+20,32510.232076,180.30594021273953,1.4837673124423794e-10,0.9013272530942243,1.683587837991607,233.95262625890362
UGC05253,7.23,246.0,8.92,16.67,175.27,197.66,2.231178e+20,32380.85121,179.94680105520075,1.451289462786026e-10,0.8914081988192557,1.6951389976023277,234.2862430054943
UGC05253,8.32,246.0,2.13,19.69,182.58,184.24,2.567552e+20,31336.419740000005,177.02095847667306,1.2204784845642857e-10,0.8174565294316203,1.7906812046365912,236.88296234432116
UGC05253,10.0,245.0,2.18,23.65,183.56,168.07,3.086e+20,29052.54981,170.44808538085724,9.414306484121839e-11,0.7179492887142177,1.9521773875602728,238.15064725935662
UGC05253,11.61,245.0,0.94,26.98,182.9,155.97,3.5828459999999997e+20,27306.283814000002,165.24613101068357,7.621394783364956e-11,0.645976668583839,2.1015042120702785,239.55014183069784
UGC05253,13.35,246.0,2.02,29.27,173.27,145.45,4.11981e+20,24398.702784,156.200841175712,5.922288354074581e-11,0.5694352891472189,2.3033242512037937,237.06143469636876
UGC05253,14.98,245.0,1.33,30.52,164.53,137.31,4.622828e+20,22056.58262,148.5145872296725,4.7712315102357256e-11,0.5111105532162701,2.4989321231078283,234.77202310986678
UGC05253,16.61,245.0,1.36,32.19,157.52,130.4,5.1258459999999997e+20,20271.882884,142.37936256354007,3.9548365058177714e-11,0.46533301919653464,2.6876371090748066,233.41693321148918
UGC05253,18.34,245.0,1.59,34.17,152.73,124.1,5.659724e+20,18982.129834,137.77565036681918,3.3538967331269156e-11,0.4285233056928934,2.8691968236128083,233.37409158927375
UGC05253,19.97,245.0,2.03,36.46,150.07,118.93,6.162741999999999e+20,18195.392508,134.8902980499339,2.9524832465808256e-11,0.4020622735994641,3.0205921665190956,234.4373265425219
UGC05253,21.6,245.0,2.36,38.96,146.26,114.35,6.66576e+20,17373.120246,131.8071327584361,2.6063224967595586e-11,0.3777580079626272,3.1786025736529866,234.9941376424493
UGC05253,23.33,244.0,4.61,41.25,143.04,110.03,7.199637999999999e+20,16682.40205,129.16037337356997,2.317116784204984e-11,0.356183309403033,3.3371624913039435,235.94890630412343
UGC05253,26.7,243.0,10.6,44.17,136.92,102.85,8.23962e+20,15440.584993999999,124.26015046667213,1.8739438219238266e-11,0.32031545002669426,3.648569886663719,237.35217176503798
UGC05253,29.95,239.0,17.0,44.8,130.32,97.11,9.24257e+20,14157.321069999998,118.98454130684371,1.5317515658523544e-11,0.28959680735905396,3.97717614380542,237.2891898502707
UGC05253,33.32,231.0,18.3,44.07,123.68,92.07,1.0282552e+21,12878.033458000002,113.48142340489038,1.2524160790045117e-11,0.26186286826407434,4.3405896696008,236.4281264836489
UGC05253,36.68,219.0,12.1,44.17,117.57,87.75,1.1319448e+21,11851.461904,108.8644198257631,1.0469999865717834e-11,0.23942689932261724,4.6965733518803,235.92638716165465
UGC05253,39.94,210.0,7.5,43.75,111.91,84.09,1.2325483999999998e+21,10927.751552000002,104.53588643140691,8.865981694511958e-12,0.22032461421795826,5.057103068928254,235.08033926746128
UGC05253,43.3,210.0,3.56,43.34,107.39,80.76,1.3362379999999998e+21,10183.558862,100.91362079521278,7.621066652796884e-12,0.20427136132657894,5.412459632499066,234.7724456910417
UGC05253,46.67,212.0,2.64,44.9,104.0,77.79,1.4402362e+21,9774.960686000002,98.8684008467822,6.787053877690342e-12,0.19277035697496056,5.703573829516346,236.11905885214088
UGC05253,49.92,213.0,6.5,46.88,101.06,75.22,1.5405312e+21,9498.473520000001,97.4601124563275,6.16571317737674e-12,0.18373473282712305,5.957931700525202,237.88916850375344
UGC05253,53.29,218.0,6.53,47.82,96.26,72.8,1.6445294e+21,8987.033096000001,94.7999635864909,5.464805369852313e-12,0.17297643921734554,6.295541670599768,237.86181145977858
F571-V1,1.95,32.0,10.0,7.85,23.82,0.0,6.0177e+19,322.62300400000004,17.961709384131566,5.361234425112584e-12,0.17132944261861566,6.350978891573754,45.26557067286476
F571-V1,3.88,57.6,10.0,15.1,35.57,0.0,1.197368e+20,810.013454,28.460735303220822,6.764949906795573e-12,0.1924561952356137,5.712015703635994,68.02065546144371
F571-V1,5.83,70.9,7.0,20.84,33.21,0.0,1.799138e+20,941.641486,30.686177441968884,5.233848020552064e-12,0.16928175660923112,6.421411181071284,77.76031871565972
F571-V1,7.78,77.0,6.0,25.68,32.58,0.0,2.400908e+20,1147.732344,33.87819865341131,4.780409511734726e-12,0.1617827279541735,6.694605563783578,87.65623386774479
F571-V1,9.72,82.5,6.0,29.5,31.97,0.0,2.999592e+20,1340.407214,36.61157213231904,4.468631780588827e-12,0.15641805746847867,6.906153287863452,96.21360448523893
F571-V1,11.66,84.3,6.0,30.81,29.08,0.0,3.598276e+20,1338.253444,36.5821465198531,3.7191517382213045e-12,0.14269920447489548,7.519635112679657,100.31539057974543
F571-V1,13.59,83.9,6.0,28.8,26.58,0.0,4.193874e+20,1154.428344,33.97687955065915,2.7526538565536302e-12,0.122765236437461,8.65585629637904,99.96282233976203
UGC00731,0.91,29.6,2.38,0.8,7.82,0.0,2.80826e+19,28.770104000000003,5.363777027431324,1.0244814938787721e-12,0.07489479943609662,13.858302575807329,19.967593905361877
UGC00731,1.81,44.6,2.4,5.58,11.42,0.0,5.58566e+19,91.12794400000001,9.546095746429533,1.6314624234199723e-12,0.09451225840231121,11.088512926286818,31.787944019548377
UGC00731,2.73,50.4,2.86,7.79,12.3,0.0,8.42478e+19,130.27750000000003,11.413916943801546,1.546360854526765e-12,0.09201423648915402,11.375550244015276,38.496470577375014
UGC00731,3.64,56.8,3.43,14.0,13.66,0.0,1.123304e+20,281.833976,16.787911603293605,2.5089733144366975e-12,0.11720540078841785,9.041794918048142,50.48054092350935
UGC00731,4.55,60.7,2.98,16.12,14.46,0.0,1.40413e+20,356.03653600000007,18.868930441336627,2.535637982238112e-12,0.11782656788870727,8.996866838618013,56.596937232281654
UGC00731,5.45,64.7,2.46,18.25,14.91,0.0,1.68187e+20,435.324226,20.864424890228822,2.5883345680700654e-12,0.11904462998404074,8.91012895711112,62.279972638197144
UGC00731,6.36,68.0,2.38,23.38,14.47,0.0,1.962696e+20,642.9396139999999,25.35625394256809,3.2757982591292786e-12,0.13392392749898813,7.978082572471336,71.62000648984086
UGC00731,7.28,71.5,2.52,30.0,14.77,0.0,2.246608e+20,1000.350334,31.628315383529362,4.452714198471652e-12,0.15613922285389056,6.917546969148709,83.18635958526252
UGC00731,8.19,73.4,2.68,33.62,14.75,0.0,2.527434e+20,1230.3831499999997,35.07681784312824,4.868111887392506e-12,0.16326003260900343,6.638796808334614,90.37844726066434
UGC00731,9.09,74.0,2.83,34.88,13.66,0.0,2.805174e+20,1302.448376,36.08944964944742,4.6430217020405874e-12,0.15944098181501873,6.785194332038908,94.0072621588805
UGC00731,10.0,73.8,3.22,36.0,13.17,0.0,3.086e+20,1375.786494,37.091596002329155,4.458154549578744e-12,0.1562345796237269,6.913645935709191,97.5279483155813
UGC00731,10.91,73.9,3.42,35.75,12.83,0.0,3.3668260000000003e+20,1353.782594,36.79378471970504,4.020946119579686e-12,0.14837602428102906,7.2519934734910825,99.08391663743328
UGC05986,0.63,29.5,2.53,-2.22,32.45,0.0,1.94418e+19,489.3095500000002,22.120342447620473,2.5167913979158318e-11,0.3712130313932758,3.224734551858661,39.72270650949421
UGC05986,1.26,50.8,3.76,-8.54,43.44,0.0,3.88836e+19,940.967056,30.6751863238025,2.419958686952854e-11,0.36400184013964193,3.277505571251035,55.53399651027904
UGC05986,1.88,68.2,2.58,-2.13,53.72,0.0,5.80168e+19,1332.022564,36.496884305375985,2.29592560086044e-11,0.35455083177800106,3.34995422927906,66.79981004289561
UGC05986,2.51,84.3,2.28,8.88,65.57,0.0,7.74586e+19,2056.589854,45.34964006472377,2.6550826557670803e-11,0.381275260149737,3.154473267471954,80.54475598446523
UGC05986,3.13,95.3,2.01,11.55,69.99,0.0,9.65918e+19,2386.758546,48.85446290770169,2.4709742918135907e-11,0.36781862513548985,3.2493139354188956,88.06433900278785
UGC05986,3.77,106.0,3.58,16.04,70.54,0.0,1.163422e+20,2546.191736,50.459803170444495,2.1885366926188437e-11,0.346159710812626,3.417629141704936,93.28418449727629
UGC05986,4.39,112.0,4.25,20.82,71.78,0.0,1.3547539999999998e+20,2803.5618640000002,52.948671975791804,2.0694250498614514e-11,0.33660801603638224,3.498812413868344,99.0410877000605
